Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Original Price,Quantity,Discount,Discount Amount,Sales,Profit,Average sales
7463,CA-2012-138485,2/27/2012,3/1/2012,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,$59.88,9,0,$0.00,$538.92,$80.84,$59.88
7464,CA-2013-103709,9/9/2013,9/16/2013,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",$7.44,2,0,$0.00,$14.88,$3.72,$7.44
7467,CA-2013-138282,5/20/2013,5/24/2013,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staples,$10.98,8,0,$0.00,$87.84,$23.72,$10.98
7468,CA-2014-148985,11/12/2014,11/16/2014,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,$8.73,4,0,$0.00,$34.92,$11.87,$8.73
7469,CA-2011-138100,9/15/2011,9/20/2011,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Staples,$4.98,3,0,$0.00,$14.94,$7.02,$4.98
7471,CA-2012-100734,9/15/2012,9/20/2012,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,$2.98,4,0.7,$2.09,$3.58,-$2.86,$0.89
7473,CA-2013-139997,7/2/2013,7/4/2013,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,$299.99,5,0,$0.00,"$1,499.95",$449.99,$299.99
7474,CA-2013-109652,4/11/2013,4/16/2013,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$4.24,4,0.2,$0.85,$13.57,$3.22,$3.39
7475,CA-2011-167199,1/7/2011,1/11/2011,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,$285.98,9,0,$0.00,"$2,573.82",$746.41,$285.98
7482,CA-2013-124583,9/2/2013,9/4/2013,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$12.78,1,0,$0.00,$12.78,$5.75,$12.78
7483,CA-2011-113964,9/23/2011,9/30/2011,Standard Class,JP-16135,Julie Prescott,Home Office,United States,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,$5.77,4,0.2,$1.15,$18.46,$6.92,$4.62
7484,CA-2011-129938,12/15/2011,12/17/2011,Second Class,EB-13705,Ed Braxton,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",$90.98,7,0.3,$27.29,$445.80,-$108.27,$63.69
7485,CA-2014-135111,12/29/2014,1/3/2015,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Fargo,North Dakota,58103,Central,OFF-AR-10004707,Office Supplies,Art,Staples,$2.48,1,0,$0.00,$2.48,$0.87,$2.48
7487,US-2012-134558,12/19/2012,12/24/2012,Second Class,PM-19135,Peter McVee,Home Office,United States,Dover,New Hampshire,3820,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,$5.98,5,0,$0.00,$29.90,$14.65,$5.98
7490,CA-2014-157196,11/6/2014,11/10/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,$6.48,2,0,$0.00,$12.96,$6.22,$6.48
7491,CA-2012-108672,9/10/2012,9/16/2012,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",$17.78,6,0,$0.00,$106.68,$33.07,$17.78
7492,US-2014-118598,11/17/2014,11/17/2014,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,$19.99,6,0,$0.00,$119.94,$6.00,$19.99
7493,US-2014-160836,9/12/2014,9/17/2014,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,$4.28,3,0.2,$0.86,$10.27,$3.21,$3.42
7496,CA-2014-121048,7/15/2014,7/19/2014,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,$2.78,2,0.2,$0.56,$4.45,$1.45,$2.22
7503,US-2014-120117,3/31/2014,3/31/2014,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,$3.04,2,0,$0.00,$6.08,$2.07,$3.04
7505,CA-2013-158043,1/31/2013,2/4/2013,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Atlantic City,New Jersey,8401,East,OFF-EN-10003134,Office Supplies,Envelopes,Staples,$11.68,2,0,$0.00,$23.36,$11.68,$11.68
7506,US-2014-106579,6/9/2014,6/14/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",$15.22,4,0.8,$12.18,$12.18,-$18.87,$3.04
7507,CA-2011-115889,11/2/2011,11/6/2011,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,$28.99,2,0.2,$5.80,$46.38,$5.22,$23.19
7509,US-2014-161935,7/15/2014,7/19/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,$5.78,2,0.2,$1.16,$9.25,$3.35,$4.62
7515,US-2014-167920,12/10/2014,12/13/2014,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",$14.68,2,0,$0.00,$29.36,$13.51,$14.68
7522,CA-2013-162383,9/6/2013,9/12/2013,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,$14.92,2,0.7,$10.44,$8.95,-$7.46,$4.48
7525,CA-2011-125731,9/10/2011,9/16/2011,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,$3.88,7,0.2,$0.78,$21.73,$7.60,$3.10
7527,US-2014-106145,9/27/2014,9/27/2014,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staples,$11.98,6,0,$0.00,$71.88,$33.06,$11.98
7532,CA-2013-107146,6/18/2013,6/20/2013,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",$110.98,3,0.2,$22.20,$266.35,-$13.32,$88.78
7534,US-2014-134642,2/26/2014,3/2/2014,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",$122.99,2,0.2,$24.60,$196.78,-$22.14,$98.39
7536,US-2014-160143,4/1/2014,4/8/2014,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,$9.90,3,0,$0.00,$29.70,$8.02,$9.90
7537,CA-2014-103415,12/4/2014,12/9/2014,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,$16.99,2,0.6,$10.19,$13.59,-$14.27,$6.80
7538,CA-2013-106460,2/19/2013,2/22/2013,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,$35.44,2,0,$0.00,$70.88,$33.31,$35.44
7539,US-2014-112347,12/3/2014,12/7/2014,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,$142.86,1,0.2,$28.57,$114.29,$12.86,$114.29
7546,CA-2011-103492,10/10/2011,10/15/2011,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,$149.99,6,0.2,$30.00,$719.95,$72.00,$119.99
7550,CA-2013-136595,9/6/2013,9/8/2013,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",$17.67,3,0.6,$10.60,$21.20,-$11.66,$7.07
7551,CA-2011-140396,11/20/2011,11/25/2011,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",$11.58,3,0,$0.00,$34.74,$17.37,$11.58
7555,CA-2011-114181,5/10/2011,5/14/2011,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,$99.99,7,0.5,$50.00,$349.97,-$216.98,$50.00
7557,CA-2014-159506,11/28/2014,12/3/2014,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,$26.38,6,0,$0.00,$158.28,$72.81,$26.38
7559,US-2011-137155,11/1/2011,11/5/2011,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,$177.98,3,0,$0.00,$533.94,$154.84,$177.98
7562,CA-2013-105746,12/31/2013,1/2/2014,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",$243.98,1,0.3,$73.19,$170.79,$0.00,$170.79
7563,US-2013-104815,9/4/2013,9/8/2013,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",$70.98,4,0.3,$21.29,$198.74,$0.00,$49.69
7564,CA-2014-157672,10/6/2014,10/8/2014,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,$39.89,2,0.2,$7.98,$63.82,$13.56,$31.91
7565,US-2013-166660,1/30/2013,2/1/2013,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,$135.99,4,0.2,$27.20,$435.17,-$59.84,$108.79
7567,CA-2014-140802,4/22/2014,4/24/2014,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,$19.99,3,0.2,$4.00,$47.98,$8.40,$15.99
7569,CA-2011-133830,12/5/2011,12/10/2011,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,$2.94,9,0,$0.00,$26.46,$11.91,$2.94
7572,CA-2011-100916,10/21/2011,10/26/2011,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",$38.94,5,0,$0.00,$194.70,$9.73,$38.94
7575,CA-2012-129532,12/8/2012,12/12/2012,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",$110.98,2,0,$0.00,$221.96,$4.44,$110.98
7577,CA-2011-134726,11/2/2011,11/7/2011,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",$20.97,2,0,$0.00,$41.94,$15.10,$20.97
7579,CA-2013-138597,12/19/2013,12/22/2013,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,$187.98,3,0,$0.00,$563.94,$112.79,$187.98
7580,CA-2012-123113,11/23/2012,11/27/2012,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",$328.14,8,0,$0.00,"$2,625.12",$735.03,$328.14
7582,CA-2012-169656,8/13/2012,8/16/2012,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,$176.19,3,0.2,$35.24,$422.86,$15.86,$140.95
7583,CA-2012-142734,4/16/2012,4/21/2012,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,$70.98,2,0.1,$7.10,$127.76,$2.84,$63.88
7584,CA-2011-163223,3/21/2011,3/25/2011,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,$499.99,7,0,$0.00,"$3,499.93",$909.98,$499.99
7589,CA-2014-122945,11/17/2014,11/23/2014,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,$5.77,3,0,$0.00,$17.31,$5.19,$5.77
7590,CA-2012-139738,9/25/2012,9/29/2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,$22.99,7,0.2,$4.60,$128.74,$12.87,$18.39
7591,CA-2013-158778,9/6/2013,9/10/2013,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",$8.09,9,0.2,$1.62,$58.25,$11.65,$6.47
7595,CA-2014-119655,4/21/2014,4/25/2014,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,$20.98,7,0,$0.00,$146.86,$70.49,$20.98
7597,CA-2012-164567,6/15/2012,6/19/2012,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90004,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,$93.99,3,0.2,$18.80,$225.58,$22.56,$75.19
7598,CA-2011-131947,9/17/2011,9/22/2011,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,97477,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,$3.28,2,0.2,$0.66,$5.25,$0.46,$2.62
7604,CA-2013-152520,7/9/2013,7/13/2013,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,$6.48,2,0,$0.00,$12.96,$6.22,$6.48
7605,CA-2013-101791,5/28/2013,6/1/2013,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,$20.98,3,0.6,$12.59,$25.18,-$33.36,$8.39
7608,CA-2014-121195,12/25/2014,12/28/2014,First Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,$165.20,2,0.2,$33.04,$264.32,$19.82,$132.16
7609,CA-2014-163209,5/4/2014,5/8/2014,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,$6.48,4,0,$0.00,$25.92,$12.44,$6.48
7611,CA-2011-133354,2/23/2011,2/25/2011,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,92553,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,$6.48,3,0,$0.00,$19.44,$9.33,$6.48
7612,US-2012-130491,2/8/2012,2/11/2012,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",$4.77,2,0,$0.00,$9.54,$4.29,$4.77
7615,CA-2012-113740,8/24/2012,8/28/2012,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",$4.97,3,0,$0.00,$14.91,$4.62,$4.97
7616,CA-2011-148425,11/30/2011,12/4/2011,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Orlando,Florida,32839,South,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",$2.46,9,0.7,$1.72,$6.64,-$4.43,$0.74
7617,CA-2013-144309,12/11/2013,12/17/2013,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Watertown,New York,13601,East,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$9.27,2,0,$0.00,$18.54,$8.71,$9.27
7619,CA-2014-151225,10/28/2014,10/30/2014,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,$236.97,1,0.2,$47.39,$189.58,$9.48,$189.58
7621,US-2011-144078,11/25/2011,11/29/2011,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,$134.98,5,0.2,$27.00,$539.92,$47.24,$107.98
7624,CA-2011-124464,7/14/2011,7/20/2011,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,Delaware,19711,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,$39.48,1,0,$0.00,$39.48,$11.05,$39.48
7625,CA-2012-136805,5/23/2012,5/27/2012,Second Class,NM-18445,Nathan Mautz,Home Office,United States,Detroit,Michigan,48234,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,$189.00,5,0.1,$18.90,$850.50,$245.70,$170.10
7627,US-2012-159499,11/21/2012,11/23/2012,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,$67.84,6,0.2,$13.57,$325.63,$28.49,$54.27
7630,CA-2011-162089,3/30/2011,4/1/2011,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,$83.93,5,0.2,$16.79,$335.72,$113.31,$67.14
7633,US-2014-158526,12/30/2014,1/2/2015,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Louisville,Kentucky,40214,South,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,$150.98,8,0,$0.00,"$1,207.84",$314.04,$150.98
7638,CA-2014-104885,3/3/2014,3/9/2014,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,$19.84,3,0,$0.00,$59.52,$15.48,$19.84
7642,US-2013-157490,10/7/2013,10/8/2013,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,$390.95,6,0.7,$273.67,$703.71,-$938.28,$117.29
7646,CA-2012-161452,4/5/2012,4/11/2012,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,$371.76,3,0.2,$74.35,$892.22,$89.22,$297.41
7647,US-2011-115196,9/9/2011,9/13/2011,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Greenville,North Carolina,27834,South,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White","$1,299.99",2,0.5,$650.00,"$1,299.99",-$572.00,$650.00
7648,CA-2013-138968,3/16/2013,3/17/2013,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,$2.84,2,0.2,$0.57,$4.54,$1.65,$2.27
7650,CA-2012-101889,12/27/2012,12/31/2012,Standard Class,DB-13120,David Bremer,Corporate,United States,Marion,Ohio,43302,East,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",$286.85,9,0.4,$114.74,"$1,548.99",-$464.70,$172.11
7652,CA-2014-110821,8/8/2014,8/9/2014,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,$49.77,3,0.2,$9.95,$119.45,-$13.44,$39.82
7654,CA-2012-121552,3/22/2012,3/27/2012,Standard Class,FW-14395,Fred Wasserman,Corporate,United States,Huntsville,Alabama,35810,South,OFF-AR-10003217,Office Supplies,Art,Newell 316,$4.89,4,0,$0.00,$19.56,$5.48,$4.89
